#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
72	1	0	4.35965e-06	0.951262	0.000103477	0.00346786	0	0	0.00101762	0	0.00674121
73	1	0	4.29967e-06	0.951142	9.55658e-05	0.00346314	0	0	0.00100383	0	0.00673878
74	1	0	4.24131e-06	0.950861	8.87784e-05	0.0034543	0	0	0.000990405	0	0.00673225
75	1	0	4.18284e-06	0.891164	0	0.00345269	0	0	0.000976949	0	0.00672322
76	1	0	4.12759e-06	0.923853	0	0.00345249	0	0	0.00096423	0	0.00671706
77	1	0	4.07378e-06	0.939196	0	0.00344822	0	0	0.000951838	0	0.00670704
78	1	0	4.02136e-06	0.938286	8.70474e-05	0.00344808	0	0	0.00093976	0	0.00670917
79	1	0	3.96825e-06	0.933712	6.74946e-05	0.00343825	0	0	0.00092752	0	0.00669615
80	1	0	3.9185e-06	0.938556	5.55062e-05	0.00343432	0	0	0.000916048	0	0.0066945
81	1	0	3.86997e-06	0.941276	9.42685e-05	0.00342662	0	0	0.000904856	0	0.00668907
82	1	0	3.82123e-06	0.934926	0.000122389	0.00342167	0	0	0.000893611	0	0.00668512
83	1	0	3.77507e-06	0.938728	0.000108256	0.00341431	0	0	0.000882958	0	0.00667993
84	1	0	3.73001e-06	0.940576	9.70497e-05	0.00341086	0	0	0.000872555	0	0.00667486
85	1	0	3.68601e-06	0.943075	8.79456e-05	0.00340379	0	0	0.000862395	0	0.00666264
86	1	0	3.64177e-06	0.939105	0.000106929	0.00339935	0	0	0.000852175	0	0.00665559
87	1	0	3.59982e-06	0.894918	0	0.00340339	0	0	0.000842481	0	0.00664742
88	1	0	3.55882e-06	0.927192	0.00016276	0.00340022	0	0	0.000833005	0	0.00663944
89	1	0	3.51875e-06	0.939863	0.000107021	0.0033936	0	0	0.00082374	0	0.00663511
90	1	0	3.47841e-06	0.938055	0.000158228	0.00338948	0	0	0.000814411	0	0.00662525
91	1	0	3.44011e-06	0.942814	0.000126263	0.00338656	0	0	0.000805553	0	0.00662117
92	1	0	3.40266e-06	0.946812	0.000105042	0.00338712	0	0	0.000796885	0	0.00661717
93	1	0	3.36601e-06	0.949838	8.99281e-05	0.00337756	0	0	0.000788402	0	0.00661326
94	1	0	3.32907e-06	0.948832	0.000117481	0.00337379	0	0	0.000779852	0	0.00660735
95	1	0	3.29398e-06	0.951087	0.000139198	0.00337446	0	0	0.000771726	0	0.00660037
96	1	0	3.25962e-06	0.951636	0.000125251	0.00337186	0	0	0.000763767	0	0.00659676
97	1	0	3.22497e-06	0.950568	0.000113533	0.00336504	0	0	0.00075574	0	0.0065912
98	1	0	3.19203e-06	0.951276	0.00010408	0.00336258	0	0	0.000748106	0	0.00658775
99	1	0	3.15976e-06	0.95226	0.0001201	0.00336018	0	0	0.000740625	0	0.00658438
100	1	0	3.12813e-06	0.952969	0.000111527	0.0033547	0	0	0.000733292	0	0.00658106
101	1	0	3.09621e-06	0.88589	0.000473485	0.00335142	0	0	0.000725889	0	0.00657588
102	1	0	3.06583e-06	0.929593	0.000188253	0.00335227	0	0	0.000718844	0	0.00657272
103	1	0	3.03604e-06	0.942082	0.000117481	0.00335006	0	0	0.000711934	0	0.00656962
104	1	0	3.00683e-06	0.948429	0.000170765	0.00334488	0	0	0.000705156	0	0.00656658
105	1	0	2.97704e-06	0.943085	0.000132979	0.00334449	0	0	0.000698242	0	0.00656112
106	1	0	2.94895e-06	0.945559	0.000109649	0.00334242	0	0	0.00069172	0	0.00655821
107	1	0	2.92138e-06	0.947015	0.000139925	0.00334039	0	0	0.00068532	0	0.00655536
108	1	0	2.89352e-06	0.945302	0.000121281	0.00333746	0	0	0.00067885	0	0.00654789
109	1	0	2.86697e-06	0.946413	0.000107388	0.00333551	0	0	0.000672684	0	0.00654802
110	1	0	2.84091e-06	0.948741	0.000128469	0.0033336	0	0	0.000666629	0	0.00654534
111	1	0	2.81532e-06	0.94848	0.000116496	0.00333735	0	0	0.000660682	0	0.00654271
112	1	0	2.78943e-06	0.947226	0.000106293	0.00333735	0	0	0.000654667	0	0.00653839
113	1	0	2.76475e-06	0.947394	0.000122453	0.00333547	0	0	0.000648931	0	0.00654133
114	1	0	2.74051e-06	0.948696	0.000113554	0.00333363	0	0	0.000643295	0	0.00653609
115	1	0	2.71668e-06	0.620833	0	0.00334268	0	0	0.000637755	0	0.00653632
116	1	0	2.69257e-06	0.104167	0	0.00338842	0	0	0.000632148	0	0.00653753
117	1	0	2.66957e-06	0.795037	0	0.00339151	0	0	0.000626798	0	0.0065351
118	1	0	2.64696e-06	0.853365	0	0.0033919	0	0	0.000621538	0	0.00653795
119	1	0	2.62407e-06	0.773148	0	0.00339406	0	0	0.000616212	0	0.00653653
120	1	0	2.60222e-06	0.802885	0	0.00339702	0	0	0.000611127	0	0.00653674
121	1	0	2.58073e-06	0.83	0	0.00339736	0	0	0.000606126	0	0.00653184
122	1	0	2.55959e-06	0.859954	0	0.00340281	0	0	0.000601205	0	0.00653462
123	1	0	2.53817e-06	0.802734	0	0.00340734	0	0	0.00059622	0	0.00652824
124	1	0	2.51772e-06	0.82337	0	0.00341262	0	0	0.000591459	0	0.00652851
125	1	0	2.4976e-06	0.83631	0	0.00341531	0	0	0.000586773	0	0.00652878
126	1	0	2.47721e-06	0.869358	0	0.00348902	0	0	0.000582024	0	0.00652505
127	1	0	2.45773e-06	0.944586	0	0.00348615	0	0	0.000577485	0	0.00652534
128	1	0	2.43855e-06	0.964269	0.00011489	0.00348333	0	0	0.000573017	0	0.00652079
129	1	0	2.41967e-06	0.973202	0.000168011	0.00348056	0	0	0.000568618	0	0.00650672
130	1	0	2.40108e-06	0.978284	0.000132415	0.00347783	0	0	0.000564286	0	0.00647857
131	1	0	2.38222e-06	0.976467	0.000108696	0.00347672	0	0	0.000559892	0	0.00645175
132	1	0	2.3642e-06	0.979444	9.25926e-05	0.00347643	0	0	0.000555691	0	0.00642913
133	1	0	2.34645e-06	0.981774	0.000120968	0.00347144	0	0	0.000551553	0	0.0064022
134	1	0	2.32896e-06	0.983571	0.000107143	0.00347119	0	0	0.000547476	0	0.00637798
135	1	0	2.31173e-06	0.984936	9.61538e-05	0.00346863	0	0	0.000543458	0	0.00635411
136	1	0	2.29476e-06	0.986134	0.000116279	0.0034661	0	0	0.0005395	0	0.00633058
137	1	0	2.27803e-06	0.987074	0.000106383	0.00346361	0	0	0.000535598	0	0.0063074
138	1	0	2.26154e-06	0.987794	9.80392e-05	0.00346342	0	0	0.000531753	0	0.0062868
139	1	0	2.24481e-06	0.985781	9.07112e-05	0.00346025	0	0	0.000527849	0	0.00626292
140	1	0	2.2288e-06	0.986299	0.000105717	0.00346008	0	0	0.000524114	0	0.00624071
141	1	0	2.21302e-06	0.986652	9.90177e-05	0.00345771	0	0	0.000520431	0	0.00622101
142	1	0	2.19745e-06	0.986908	0.00011174	0.00345537	0	0	0.000516799	0	0.00619941
143	1	0	2.18211e-06	0.987504	0.000105456	0.00345525	0	0	0.000513218	0	0.00618027
144	1	0	2.16698e-06	0.987969	0.00011648	0.00345512	0	0	0.000509686	0	0.00615925
145	1	0	2.15206e-06	0.988467	0.000110592	0.0034507	0	0	0.000506203	0	0.00613851
146	1	0	2.13675e-06	0.985591	0.000105067	0.00344752	0	0	0.00050263	0	0.00611427
147	1	0	2.12224e-06	0.986051	0.000100252	0.00344746	0	0	0.000499242	0	0.00609623
148	1	0	2.10793e-06	0.984895	0.000109553	0.00344528	0	0	0.000495899	0	0.00607842
149	1	0	2.0938e-06	0.985346	0.000118073	0.00344523	0	0	0.000492601	0	0.0060567
150	1	0	2.07987e-06	0.985785	0.000113316	0.0034431	0	0	0.000489346	0	0.0060394
151	1	0	2.06612e-06	0.98619	0.000108927	0.00344306	0	0	0.000486134	0	0.00602027
152	1	0	2.05255e-06	0.986542	0.000116518	0.00343892	0	0	0.000482964	0	0.00600139
153	1	0	2.03875e-06	0.985783	0.000112208	0.00344027	0	0	0.000479742	0	0.00598159
154	1	0	2.02554e-06	0.985312	0.000108319	0.00343823	0	0	0.000476654	0	0.0059632
155	1	0	2.01249e-06	0.985459	0.00010469	0.00343621	0	0	0.000473606	0	0.00594505
156	1	0	1.99962e-06	0.98516	0.000101297	0.00343422	0	0	0.000470597	0	0.00592912
157	1	0	1.9869e-06	0.983742	0.000117739	0.00343424	0	0	0.000467625	0	0.00591142
158	1	0	1.97435e-06	0.982468	0.000114155	0.00343426	0	0	0.000464691	0	0.00589589
159	1	0	1.96195e-06	0.98281	0.000110783	0.00343232	0	0	0.000461794	0	0.00587862
160	1	0	1.94971e-06	0.983115	0.000107604	0.0034304	0	0	0.000458932	0	0.00586155
161	1	0	1.93726e-06	0.982581	0.000104515	0.00342787	0	0	0.000456022	0	0.00584362
162	1	0	1.92533e-06	0.982867	0.000101681	0.00342408	0	0	0.000453231	0	0.0058289
163	1	0	1.91354e-06	0.983146	0.000115496	0.00342416	0	0	0.000450474	0	0.00581055
164	1	0	1.90189e-06	0.983443	0.000112526	0.00342424	0	0	0.000447751	0	0.0057962
165	1	0	1.89039e-06	0.983732	0.000109704	0.00342243	0	0	0.00044506	0	0.00578015
166	1	0	1.87902e-06	0.983985	0.000107021	0.00342064	0	0	0.000442402	0	0.00576429
167	1	0	1.86779e-06	0.984203	0.000104465	0.00341887	0	0	0.000439775	0	0.00574862
168	1	0	1.85636e-06	0.983723	0.000116523	0.00341652	0	0	0.000437102	0	0.00573212
169	1	0	1.8454e-06	0.983923	0.000113869	0.00341664	0	0	0.000434537	0	0.00571682
170	1	0	1.83457e-06	0.983557	0.000111334	0.00341493	0	0	0.000432002	0	0.0057017
171	1	0	1.82386e-06	0.983534	0.000108909	0.00341324	0	0	0.000429497	0	0.00568676
172	1	0	1.81328e-06	0.983712	0.000113249	0.00340975	0	0	0.000427021	0	0.00567019
173	1	0	1.80282e-06	0.983993	0.000110885	0.0034063	0	0	0.000424573	0	0.00565739
174	1	0	1.79247e-06	0.984289	0.000108618	0.00340469	0	0	0.000422153	0	0.00564117
175	1	0	1.78195e-06	0.983968	0.000112635	0.00340251	0	0	0.000419689	0	0.00562773
176	1	0	1.77184e-06	0.984234	0.000110424	0.00339917	0	0	0.000417324	0	0.00561186
177	1	0	1.76185e-06	0.984333	0.000108298	0.00339938	0	0	0.000414986	0	0.00559968
178	1	0	1.75198e-06	0.98457	0.000112155	0.0033996	0	0	0.000412673	0	0.00558589
179	1	0	1.74221e-06	0.98481	0.000110076	0.00339806	0	0	0.000410387	0	0.00557226
180	1	0	1.73255e-06	0.985018	0.00011376	0.00339655	0	0	0.000408125	0	0.00555705
181	1	0	1.723e-06	0.98495	0.000111727	0.00339505	0	0	0.000405889	0	0.00554372
182	1	0	1.71327e-06	0.984575	0.000109707	0.00339301	0	0	0.00040361	0	0.00552963
183	1	0	1.70393e-06	0.984593	0.000107814	0.00339496	0	0	0.000401423	0	0.0055166
184	1	0	1.69469e-06	0.984775	0.000111285	0.00339519	0	0	0.000399259	0	0.00550371
185	1	0	1.68554e-06	0.984961	0.000114641	0.00339205	0	0	0.000397118	0	0.00549095
186	1	0	1.6765e-06	0.985111	0.00011276	0.00339229	0	0	0.000395	0	0.00547833
187	1	0	1.66756e-06	0.984836	0.000110941	0.00339087	0	0	0.000392905	0	0.00546419
188	1	0	1.6587e-06	0.984973	0.000109179	0.00338945	0	0	0.000390831	0	0.00545185
189	1	0	1.64995e-06	0.984993	0.000112357	0.00338806	0	0	0.00038878	0	0.00543963
190	1	0	1.64102e-06	0.98463	0.000110577	0.00338778	0	0	0.000386689	0	0.00542506
191	1	0	1.63245e-06	0.984555	0.000108902	0.00338641	0	0	0.00038468	0	0.00541474
192	1	0	1.62397e-06	0.98451	0.000107276	0.00338505	0	0	0.000382693	0	0.00540291
193	1	0	1.61557e-06	0.984623	0.000110294	0.00338532	0	0	0.000380725	0	0.0053912
194	1	0	1.60726e-06	0.984746	0.000113225	0.00338398	0	0	0.000378778	0	0.00537801
195	1	0	1.59904e-06	0.984871	0.000111607	0.00338266	0	0	0.000376851	0	0.00536655
196	1	0	1.5909e-06	0.984974	0.000110035	0.00338294	0	0	0.000374943	0	0.0053552
197	1	0	1.58252e-06	0.984575	0.000112785	0.00337936	0	0	0.000372979	0	0.00534289
198	1	0	1.57455e-06	0.984717	0.00011124	0.00337966	0	0	0.00037111	0	0.00533178
199	1	0	1.56665e-06	0.984877	0.000109738	0.00337838	0	0	0.00036926	0	0.00532077
200	1	0	1.55884e-06	0.984987	0.00011244	0.00337711	0	0	0.000367428	0	0.00530988
201	1	0	1.5511e-06	0.985135	0.000110961	0.00337586	0	0	0.000365614	0	0.00529755
202	1	0	1.54344e-06	0.985296	0.000109521	0.00337462	0	0	0.000363818	0	0.00528841
203	1	0	1.53585e-06	0.98544	0.000112122	0.0033734	0	0	0.00036204	0	0.00527784
204	1	0	1.52812e-06	0.985092	0.000110661	0.00337321	0	0	0.000360226	0	0.0052666
205	1	0	1.52068e-06	0.985228	0.000113182	0.00337049	0	0	0.000358483	0	0.00525623
206	1	0	1.51332e-06	0.985348	0.000111786	0.00337081	0	0	0.000356756	0	0.00524597
207	1	0	1.50602e-06	0.985474	0.000110424	0.00336963	0	0	0.000355046	0	0.0052358
208	1	0	1.4988e-06	0.985543	0.000112857	0.00336995	0	0	0.000353352	0	0.00522573
209	1	0	1.49165e-06	0.985648	0.000111514	0.00336729	0	0	0.000351674	0	0.00521724
210	1	0	1.48456e-06	0.98571	0.000113877	0.00336762	0	0	0.000350012	0	0.00520735
211	1	0	1.47754e-06	0.985724	0.000112554	0.00336648	0	0	0.000348365	0	0.00519755
212	1	0	1.47038e-06	0.985301	0.000111223	0.00336486	0	0	0.000346686	0	0.00518712
213	1	0	1.46349e-06	0.985304	0.00010996	0.0033652	0	0	0.000345071	0	0.00517751
214	1	0	1.45667e-06	0.985361	0.000112233	0.00336554	0	0	0.00034347	0	0.00516655
215	1	0	1.44991e-06	0.985256	0.000110988	0.00336298	0	0	0.000341885	0	0.00516001
216	1	0	1.44322e-06	0.985346	0.000109769	0.00336332	0	0	0.000340314	0	0.00514922
217	1	0	1.43658e-06	0.985454	0.000108578	0.00336366	0	0	0.000338757	0	0.00513996
218	1	0	1.42981e-06	0.985263	0.000114088	0.00336068	0	0	0.000337169	0	0.00513009
219	1	0	1.4233e-06	0.985376	0.000112876	0.00336103	0	0	0.000335641	0	0.00511958
220	1	0	1.41685e-06	0.985369	0.000111689	0.00336137	0	0	0.000334127	0	0.00511059
221	1	0	1.41045e-06	0.265625	0	0.00336313	0	0	0.000332626	0	0.00510448
222	1	0	1.40412e-06	0.781754	0.00025	0.00336487	0	0	0.000331139	0	0.00509702
223	1	0	1.39784e-06	0.873186	0.000138889	0.00336379	0	0	0.000329665	0	0.00508824
224	1	0	1.39161e-06	0.908179	0.000192308	0.00336273	0	0	0.000328204	0	0.00507954
225	1	0	1.38526e-06	0.919716	0.000146028	0.00336261	0	0	0.000326713	0	0.00507025
226	1	0	1.37914e-06	0.932578	0.000118371	0.00336156	0	0	0.000325278	0	0.00506033
227	1	0	1.37308e-06	0.942085	9.95223e-05	0.00336053	0	0	0.000323855	0	0.00505187
228	1	0	1.36708e-06	0.949321	0.000128777	0.00335949	0	0	0.000322445	0	0.00504348
229	1	0	1.36112e-06	0.954618	0.000113225	0.00335847	0	0	0.000321048	0	0.00503381
230	1	0	1.35522e-06	0.958974	0.000101024	0.00335746	0	0	0.000319662	0	0.00502557
231	1	0	1.34937e-06	0.962482	9.11965e-05	0.00335781	0	0	0.000318288	0	0.0050174
232	1	0	1.34357e-06	0.96545	0.000110816	0.00335412	0	0	0.000316926	0	0.00500797
233	1	0	1.33764e-06	0.965574	0.000126929	0.00335404	0	0	0.000315536	0	0.00499931
234	1	0	1.33194e-06	0.967857	0.000117393	0.0033544	0	0	0.000314197	0	0.00499136
235	1	0	1.32629e-06	0.969864	0.000109189	0.0033521	0	0	0.00031287	0	0.00498215
236	1	0	1.32068e-06	0.971671	0.000102057	0.00335114	0	0	0.000311554	0	0.00497565
237	1	0	1.31513e-06	0.973255	0.00011496	0.00335019	0	0	0.000310248	0	0.00496659
238	1	0	1.30961e-06	0.974675	0.000108319	0.00334924	0	0	0.000308954	0	0.00495891
239	1	0	1.30415e-06	0.975905	0.000102403	0.00334961	0	0	0.000307671	0	0.00494999
240	1	0	1.29857e-06	0.975508	9.69493e-05	0.00334696	0	0	0.00030636	0	0.00494183
241	1	0	1.29319e-06	0.976482	0.000122911	0.00334604	0	0	0.000305098	0	0.00493435
242	1	0	1.28786e-06	0.977453	0.000117151	0.00334513	0	0	0.000303846	0	0.00492564
243	1	0	1.28258e-06	0.978294	0.000111907	0.00334551	0	0	0.000302605	0	0.00491701
244	1	0	1.27733e-06	0.978327	0.000120501	0.00334461	0	0	0.000301373	0	0.00490972
245	1	0	1.27214e-06	0.978666	0.000115551	0.00334372	0	0	0.000300152	0	0.00490375
246	1	0	1.26698e-06	0.978978	0.000110991	0.00334283	0	0	0.00029894	0	0.00489531
247	1	0	1.26186e-06	0.979372	0.000118641	0.00334195	0	0	0.000297739	0	0.00488819
248	1	0	1.25664e-06	0.97855	0.000114176	0.00334067	0	0	0.000296511	0	0.00488054
249	1	0	1.2516e-06	0.978799	0.000110152	0.00333981	0	0	0.000295329	0	0.00487479
250	1	0	1.24661e-06	0.978947	0.000117041	0.00333895	0	0	0.000294156	0	0.00486784
251	1	0	1.24166e-06	0.979218	0.000113187	0.0033381	0	0	0.000292992	0	0.00486218
252	1	0	1.23674e-06	0.979303	0.000109579	0.0033385	0	0	0.000291837	0	0.00485411
253	1	0	1.23187e-06	0.979469	0.000115848	0.00333642	0	0	0.000290692	0	0.00484732
254	1	0	1.22703e-06	0.979776	0.000112376	0.00333682	0	0	0.000289555	0	0.00483936
255	1	0	1.22209e-06	0.979191	0.000109012	0.0033356	0	0	0.000288394	0	0.00483212
256	1	0	1.21733e-06	0.979505	0.00011476	0.00333356	0	0	0.000287275	0	0.0048255
257	1	0	1.2126e-06	0.979304	0.000111607	0.00333396	0	0	0.000286166	0	0.00481652
258	1	0	1.20792e-06	0.979565	0.000108623	0.00333436	0	0	0.000285064	0	0.00480279
259	1	0	1.20327e-06	0.979495	0.000105794	0.00333356	0	0	0.000283971	0	0.00479156
260	1	0	1.19865e-06	0.979508	0.000111041	0.00333276	0	0	0.000282886	0	0.00477804
261	1	0	1.19407e-06	0.979535	0.000108292	0.00333435	0	0	0.00028181	0	0.0047658
262	1	0	1.18952e-06	0.979811	0.000105676	0.00333118	0	0	0.000280742	0	0.00475366
263	1	0	1.18501e-06	0.980044	0.000110554	0.00333158	0	0	0.000279682	0	0.00474043
264	1	0	1.18054e-06	0.980338	0.000115207	0.00332962	0	0	0.000278629	0	0.00472847
265	1	0	1.17609e-06	0.980443	0.000112613	0.0033312	0	0	0.000277585	0	0.00471661
266	1	0	1.17168e-06	0.98064	0.000110132	0.00333043	0	0	0.000276549	0	0.00470483
267	1	0	1.16713e-06	0.979889	0.000107666	0.00332799	0	0	0.000275479	0	0.00469244
268	1	0	1.16279e-06	0.980102	0.000111984	0.00332724	0	0	0.000274458	0	0.00468084
269	1	0	1.15848e-06	0.980178	0.000109672	0.00332765	0	0	0.000273445	0	0.00466817
270	1	0	1.1542e-06	0.972145	0.000113774	0.00333036	0	0	0.000272439	0	0.00465905
271	1	0	1.14995e-06	0.972065	0.000117714	0.00332961	0	0	0.00027144	0	0.0046477
272	1	0	1.14574e-06	0.971284	0.000115426	0.00333	0	0	0.000270449	0	0.00463529
273	1	0	1.14155e-06	0.971522	0.000113225	0.00332697	0	0	0.000269465	0	0.00462411
274	1	0	1.1374e-06	0.971622	0.000111106	0.00332623	0	0	0.000268488	0	0.00461188
275	1	0	1.13327e-06	0.971856	0.000114805	0.00332437	0	0	0.000267519	0	0.004602
276	1	0	1.12918e-06	0.97211	0.000112734	0.00332252	0	0	0.000266556	0	0.00459106
277	1	0	1.12511e-06	0.972106	0.000110737	0.00332181	0	0	0.0002656	0	0.0045802
278	1	0	1.12108e-06	0.971628	0.000108809	0.0033211	0	0	0.000264651	0	0.00457053
279	1	0	1.11707e-06	0.971408	0.000112295	0.0033204	0	0	0.000263708	0	0.00455982
280	1	0	1.11309e-06	0.971253	0.000110405	0.00332082	0	0	0.000262773	0	0.00454918
281	1	0	1.10914e-06	0.970653	0.000113749	0.00331902	0	0	0.000261844	0	0.00453862
282	1	0	1.1051e-06	0.969686	0.000111843	0.00332019	0	0	0.000260894	0	0.00452766
283	1	0	1.10121e-06	0.969686	0.000115055	0.0033206	0	0	0.000259978	0	0.00451725
284	1	0	1.09734e-06	0.969469	0.000113242	0.00331991	0	0	0.000259069	0	0.00450692
285	1	0	1.0935e-06	0.969375	0.000116333	0.00331923	0	0	0.000258165	0	0.00449774
