#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
66	0	0	0.00752425	1.54234	0.0022727	18.8088	0	0	0.0775957	0	0
67	0	0	0.00752425	1.8065	0.0022727	18.8088	0	0	0.0775957	0	0
68	0	0	0.00752425	2.07783	0.0022727	18.8088	0	0	0.0775957	0	0
69	0	0	0.00752425	2.30418	0.0022727	18.8088	0	0	0.0775957	0	0
70	0	0	0.00752425	2.57384	0.0022727	18.8088	0	0	0.0775957	0	0
71	0	0	0.00752425	2.84169	0.0022727	18.8088	0	0	0.0775957	0	0
72	0	0	0.00752425	3.09584	0.0022727	18.8088	0	0	0.0775957	0	0
73	0	0	0.00752425	3.34035	0.0022727	18.8088	0	0	0.0775957	0	0
74	0	0	0.00752425	3.61272	0.0022727	18.8088	0	0	0.0775957	0	0
75	0	0	0.00752425	0.166209	0.0022727	22.514	0	0	0.0775957	0	0
76	0	0	0.00752425	0.502482	0.0022727	22.514	0	0	0.0775957	0	0
77	0	0	0.00752425	0.814646	0.0022727	22.514	0	0	0.0775957	0	0
78	0	0	0.00752425	1.10664	0.0022727	22.514	0	0	0.0775957	0	0
79	0	0	0.00752425	1.44163	0.0022727	22.514	0	0	0.0775957	0	0
80	0	0	0.00752425	1.78767	0.0022727	22.514	0	0	0.0775957	0	0
81	0	0	0.00752425	2.10707	0.0022727	22.514	0	0	0.0775957	0	0
82	0	0	0.00752425	2.40742	0.0022727	22.514	0	0	0.0775957	0	0
83	0	0	0.00752425	2.74363	0.0022727	22.514	0	0	0.0775957	0	0
84	0	0	0.00752425	3.05998	0.0022727	22.514	0	0	0.0775957	0	0
85	0	0	0.00752425	3.35545	0.0022727	22.514	0	0	0.0775957	0	0
86	0	0	0.00752425	3.67457	0.0022727	22.514	0	0	0.0775957	0	0
87	0	0	0.00752425	0.222719	0.0022727	26.2028	0	0	0.0775957	0	0
88	0	0	0.00752425	0.478853	0.0022727	26.2028	0	0	0.0775957	0	0
89	0	0	0.00752425	0.728243	0.0022727	26.2028	0	0	0.0775957	0	0
90	0	0	0.00752425	0.983187	0.0022727	26.2028	0	0	0.0775957	0	0
91	0	0	0.00752425	1.24042	0.0022727	26.2028	0	0	0.0775957	0	0
92	0	0	0.00752425	1.50287	0.0022727	26.2028	0	0	0.0775957	0	0
93	0	0	0.00752425	1.76392	0.0022727	26.2028	0	0	0.0775957	0	0
94	0	0	0.00752425	2.0286	0.0022727	26.2028	0	0	0.0775957	0	0
95	0	0	0.00752425	2.26938	0.0022727	26.2028	0	0	0.0775957	0	0
96	0	0	0.00752425	2.53665	0.0022727	26.2028	0	0	0.0775957	0	0
97	0	0	0.00752425	2.80673	0.0022727	26.2028	0	0	0.0775957	0	0
98	0	0	0.00752425	3.05371	0.0022727	26.2028	0	0	0.0775957	0	0
99	0	0	0.00752425	3.31021	0.0022727	26.2028	0	0	0.0775957	0	0
100	0	0	0.00752425	3.57309	0.0022727	26.2028	0	0	0.0775957	0	0
101	0	0	0.00752425	0.155573	0.00159749	29.8507	0	0	0.0775957	0	0
102	0	0	0.00752425	0.405939	0.00159749	29.8507	0	0	0.0775957	0	0
103	0	0	0.00752425	0.66244	0.00159749	29.8507	0	0	0.0775957	0	0
104	0	0	0.00752425	0.926966	0.00159749	29.8507	0	0	0.0775957	0	0
105	0	0	0.00752425	1.15872	0.00159749	29.8507	0	0	0.0775957	0	0
106	0	0	0.00752425	1.43405	0.00159749	29.8507	0	0	0.0775957	0	0
107	0	0	0.00752425	1.68887	0.00159749	29.8507	0	0	0.0775957	0	0
108	0	0	0.00752425	1.9363	0.00159749	29.8507	0	0	0.0775957	0	0
109	0	0	0.00752425	2.17956	0.00159749	29.8507	0	0	0.0775957	0	0
110	0	0	0.00752425	2.44924	0.00159749	29.8507	0	0	0.0775957	0	0
111	0	0	0.00752425	2.69488	0.00159749	29.8507	0	0	0.0775957	0	0
112	0	0	0.00752425	2.95535	0.00159749	29.8507	0	0	0.0775957	0	0
113	0	0	0.00752425	3.17059	0.00159749	29.8507	0	0	0.0775957	0	0
114	0	0	0.00752425	3.43889	0.00159749	29.8507	0	0	0.0775957	0	0
115	0	0	0.00752425	0.150634	0.00227269	33.4921	0	0	0.0775957	0	0
116	0	0	0.00752425	0.0122131	0.0022727	34.1467	0	0	0.0775957	0	0
117	0	0	0.00752425	0.148867	0.0022727	34.4616	0	0	0.0775957	0	0
118	0	0	0.00752425	0.144242	0.0022727	34.8823	0	0	0.0775957	0	0
119	0	0	0.00752425	0.133383	0.0022727	35.368	0	0	0.0775957	0	0
120	0	0	0.00752425	0.137364	0.0022727	35.8432	0	0	0.0775957	0	0
121	0	0	0.00752425	0.141795	0.0022727	36.3346	0	0	0.0775957	0	0
122	0	0	0.00752425	0.151718	0.0022727	36.8138	0	0	0.0775957	0	0
123	0	0	0.00752425	0.163183	0.0022727	37.3173	0	0	0.0775957	0	0
124	0	0	0.00752425	0.123628	0.0022727	37.8064	0	0	0.0775957	0	0
125	0	0	0.00752425	0.124111	0.0022727	38.2967	0	0	0.0775957	0	0
126	0	0	0.00752425	1.56142	0.0022727	38.623	0	0	0.0775957	0	0
127	0	0	0.00752425	1.57361	0.0022727	38.623	0	0	0.0775957	0	0
128	0	0	0.00752425	1.58397	0.0022727	38.623	0	0	0.0775957	0	0
129	0	0	0.00752425	1.59721	0.0022727	38.623	0	0	0.0775957	0	0
130	0	0	0.00752425	1.61102	0.0022727	38.623	0	0	0.0775957	0	0
131	0	0	0.00752425	1.6226	0.0022727	38.623	0	0	0.0775957	0	0
132	0	0	0.00752425	1.63225	0.0022727	38.623	0	0	0.0775957	0	0
133	0	0	0.00752425	1.6414	0.0022727	38.623	0	0	0.0775957	0	0
134	0	0	0.00752425	1.64866	0.0022727	38.623	0	0	0.0775957	0	0
135	0	0	0.00752425	1.65735	0.0022727	38.623	0	0	0.0775957	0	0
136	0	0	0.00752425	1.65735	0.0022727	38.623	0	0	0.0775957	0	0
137	0	0	0.00752425	1.66207	0.0022727	38.623	0	0	0.0775957	0	0
138	0	0	0.00752425	1.67457	0.0022727	38.623	0	0	0.0775957	0	0
