#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
154	10.000000	0.00170898	0.0026474	2.56788	0.00639343	0.0206795	0	0	0.101692	0.00139618	0.00191498
155	10.000000	0.00170898	0.0026474	2.56789	0.00630188	0.0206795	0	0	0.101692	0.00139618	0.00191498
156	10.000000	0.00170898	0.0026474	2.56789	0.00632858	0.0206795	0	0	0.101692	0.00139618	0.00191498
157	10.000000	0.00170898	0.0026474	2.56789	0.00623703	0.0206795	0	0	0.101692	0.00139618	0.00191498
158	10.000000	0.00170898	0.0026474	2.56789	0.00639343	0.0206795	0	0	0.101692	0.00139618	0.00191498
159	10.000000	0.00170898	0.0026474	2.56789	0.00627136	0.0206795	0	0	0.101692	0.00139618	0.00191498
160	10.000000	0.00170898	0.0026474	2.56789	0.00629807	0.0206795	0	0	0.101692	0.00139618	0.00191498
161	10.000000	0.00170898	0.0026474	2.56789	0.00620651	0.0206795	0	0	0.101692	0.00139618	0.00191498
162	10.000000	0.00170898	0.0026474	2.56789	0.00636292	0.0206795	0	0	0.101692	0.00139618	0.00191498
163	10.000000	0.00170898	0.0026474	2.56789	0.00624084	0.0206795	0	0	0.101692	0.00139618	0.00191498
164	10.000000	0.00170898	0.0026474	2.56789	0.00640106	0.0206795	0	0	0.101692	0.00139618	0.00191498
165	10.000000	0.00170898	0.0026474	2.56789	0.00630951	0.0206795	0	0	0.101692	0.00139618	0.00191498
166	10.000000	0.00170898	0.0026474	2.56789	0.00621796	0.0206795	0	0	0.101692	0.00139618	0.00191498
167	10.000000	0.00170898	0.0026474	2.56789	0.00637817	0.0206795	0	0	0.101692	0.00139618	0.00191498
168	10.000000	0.00170898	0.0026474	2.56789	0.0062561	0.0206795	0	0	0.101692	0.00139618	0.00191498
169	10.000000	0.00170898	0.0026474	2.56789	0.00616455	0.0206795	0	0	0.101692	0.00139618	0.00191498
170	10.000000	0.00170898	0.0026474	2.0484	0.00632477	0.0206795	0	0	0.101692	0.00139618	0.00191498
171	10.000000	0.00170898	0.0026474	2.04861	0.0063591	0.0206795	0	0	0.101692	0.00139618	0.00191498
172	10.000000	0.00170898	0.0026474	2.05387	0.00626755	0.0206795	0	0	0.101692	0.00139618	0.00191498
173	10.000000	0.00170898	0.0026474	2.06349	0.00639343	0.0206795	0	0	0.101692	0.00139618	0.00191498
174	10.000000	0.00170898	0.0026474	2.06349	0.00630188	0.0206985	0	0	0.101692	0.00139618	0.00191498
175	10.000000	0.00170898	0.0026474	2.06349	0.00629807	0.0206985	0	0	0.101692	0.00139618	0.00191498
176	10.000000	0.00170898	0.0026474	2.06349	0.00620651	0.0206985	0	0	0.101692	0.00139618	0.00191498
177	10.000000	0.00170898	0.0026474	2.06364	0.00636292	0.0206985	0	0	0.101692	0.00139618	0.00191498
178	10.000000	0.00170898	0.0026474	2.06364	0.0063591	0.0206985	0	0	0.101692	0.00139618	0.00191498
179	10.000000	0.00170898	0.0026474	2.06364	0.00626755	0.0206985	0	0	0.101692	0.00139618	0.00191498
180	10.000000	0.00170898	0.0026474	2.06364	0.00642395	0.0206985	0	0	0.101692	0.00139618	0.00191498
181	10.000000	0.00170898	0.0026474	2.0638	0.0063324	0.0206985	0	0	0.101692	0.00139618	0.00191498
182	10.000000	0.00170898	0.0026474	2.04938	0.00632858	0.0206985	0	0	0.101692	0.00139618	0.00191498
183	10.000000	0.00170898	0.0026474	2.0494	0.00623703	0.0206985	0	0	0.101692	0.00139618	0.00191498
184	10.000000	0.00170898	0.0026474	2.0494	0.00639343	0.0206985	0	0	0.101692	0.00139618	0.00191498
185	10.000000	0.00170898	0.0026474	2.04947	0.00630188	0.0206985	0	0	0.101692	0.00139618	0.00191498
186	10.000000	0.00170898	0.0026474	2.04947	0.00632858	0.0206985	0	0	0.101692	0.00139618	0.00191498
187	10.000000	0.00170898	0.0026474	2.04963	0.00620651	0.0206985	0	0	0.101692	0.00139618	0.00191498
188	10.000000	0.00170898	0.0026474	2.04963	0.00636292	0.0206985	0	0	0.101692	0.00139618	0.00191498
189	10.000000	0.00170898	0.0026474	2.05081	0.00627136	0.0206985	0	0	0.101692	0.00139618	0.00191498
190	10.000000	0.00170898	0.0026474	2.05081	0.00629807	0.0206985	0	0	0.101692	0.00139618	0.00191498
191	10.000000	0.00170898	0.0026474	2.05633	0.00620651	0.0206985	0	0	0.101692	0.00139618	0.00191498
192	10.000000	0.00170898	0.0026474	2.06429	0.0063324	0.0206985	0	0	0.101692	0.00139618	0.00191498
193	10.000000	0.00170898	0.0026474	2.06444	0.0063591	0.0206985	0	0	0.101692	0.00139618	0.00191498
194	10.000000	0.00170898	0.0026474	2.06444	0.00626755	0.0206985	0	0	0.101692	0.00139618	0.00191498
195	10.000000	0.00170898	0.0026474	2.0646	0.00642395	0.0206985	0	0	0.101692	0.00139618	0.00191498
196	10.000000	0.00170898	0.0026474	2.0646	0.00630188	0.0206985	0	0	0.101692	0.00139618	0.00191498
197	10.000000	0.00170898	0.0026474	2.0646	0.00632858	0.0206985	0	0	0.101692	0.00139618	0.00191498
198	10.000000	0.00170898	0.0026474	2.0646	0.00623703	0.0206985	0	0	0.101692	0.00139618	0.00191498
199	10.000000	0.00170898	0.0026474	2.0646	0.00639343	0.0206985	0	0	0.101692	0.00139618	0.00191498
200	10.000000	0.00170898	0.0026474	2.06472	0.00630188	0.0206985	0	0	0.101692	0.00139618	0.00191498
201	10.000000	0.00170898	0.0026474	2.06476	0.00629807	0.0206985	0	0	0.101692	0.00139618	0.00191498
202	10.000000	0.00170898	0.0026474	2.06476	0.00620651	0.0206985	0	0	0.101692	0.00139618	0.00191498
203	10.000000	0.00170898	0.0026474	2.06476	0.00636292	0.0206985	0	0	0.101692	0.00139618	0.00191498
204	10.000000	0.00170898	0.0026474	2.06492	0.00627136	0.0206985	0	0	0.101692	0.00139618	0.00191498
205	10.000000	0.00170898	0.0026474	2.06492	0.00629807	0.0206985	0	0	0.101692	0.00139618	0.00191498
206	10.000000	0.00170898	0.0026474	2.06492	0.00617599	0.0206985	0	0	0.101692	0.00139618	0.00191498
207	10.000000	0.00170898	0.0026474	2.06492	0.0063324	0.0206985	0	0	0.101692	0.00139618	0.00191498
208	10.000000	0.00170898	0.0026474	2.06508	0.0063591	0.0206985	0	0	0.101692	0.00139618	0.00191498
209	10.000000	0.00170898	0.0026474	2.06508	0.00626755	0.0206985	0	0	0.101692	0.00139618	0.00191498
210	10.000000	0.00170898	0.0026474	2.06508	0.00642395	0.0206985	0	0	0.101692	0.00139618	0.00191498
211	10.000000	0.00170898	0.0026474	2.06508	0.00630188	0.0206985	0	0	0.101692	0.00139618	0.00191498
212	10.000000	0.00170898	0.0026474	2.06524	0.00632858	0.0206985	0	0	0.101692	0.00139618	0.00191498
213	10.000000	0.00170898	0.0026474	2.06524	0.00623703	0.0206985	0	0	0.101692	0.00139618	0.00191498
214	10.000000	0.00170898	0.0026474	2.06524	0.00639343	0.0206985	0	0	0.101692	0.00139618	0.00191498
215	10.000000	0.00170898	0.0026474	2.06524	0.00627136	0.0206985	0	0	0.101692	0.00139618	0.00191498
216	10.000000	0.00170898	0.0026474	2.06524	0.00629807	0.0206985	0	0	0.101692	0.00139618	0.00191498
217	10.000000	0.00170898	0.0026474	2.0654	0.00620651	0.0206985	0	0	0.101692	0.00139618	0.00191498
218	10.000000	0.00170898	0.0026474	2.0654	0.00636292	0.0206985	0	0	0.101692	0.00139618	0.00191498
219	10.000000	0.00170898	0.0026474	2.0654	0.00627136	0.0206985	0	0	0.101692	0.00139618	0.00191498
220	10.000000	0.00170898	0.0026474	2.06551	0.00626755	0.0206985	0	0	0.101692	0.00139618	0.00191498
221	10.000000	0.00170898	0.0026474	1.52001	0.00657272	0.0206985	0	0	0.101692	0.00139618	0.00191498
222	10.000000	0.00170898	0.0026474	1.71369	0.00635147	0.0206985	0	0	0.101692	0.00139618	0.00191498
223	10.000000	0.00170898	0.0026474	1.77636	0.00635147	0.0206985	0	0	0.101692	0.00139618	0.00191498
224	10.000000	0.00170898	0.0026474	1.82004	0.00635147	0.0206985	0	0	0.101692	0.00139618	0.00191498
225	10.000000	0.00170898	0.0026474	1.85632	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
226	10.000000	0.00170898	0.0026474	1.8667	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
227	10.000000	0.00170898	0.0026474	1.87784	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
228	10.000000	0.00170898	0.0026474	1.88995	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
229	10.000000	0.00170898	0.0026474	1.89011	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
230	10.000000	0.00170898	0.0026474	1.89042	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
231	10.000000	0.00170898	0.0026474	1.89042	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
232	10.000000	0.00170898	0.0026474	1.89042	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
233	10.000000	0.00170898	0.0026474	1.89042	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
234	10.000000	0.00170898	0.0026474	1.89042	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
235	10.000000	0.00170898	0.0026474	2.10857	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
236	10.000000	0.00170898	0.0026474	2.14786	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
237	10.000000	0.00170898	0.0026474	2.18036	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
238	10.000000	0.00170898	0.0026474	2.20964	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
239	10.000000	0.00170898	0.0026474	2.25461	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
240	10.000000	0.00170898	0.0026474	2.30235	0.00635147	0.0208168	0	0	0.101692	0.00139618	0.00191498
241	10.000000	0.00170898	0.0026474	2.33954	0.00549316	0.0208168	0	0	0.101692	0.00139618	0.00191498
242	10.000000	0.00170898	0.0026474	2.38395	0.00521851	0.0208168	0	0	0.101692	0.00139618	0.00191498
243	10.000000	0.00170898	0.0026474	2.41447	0.00521851	0.0208168	0	0	0.101692	0.00139618	0.00191498
244	10.000000	0.00170898	0.0026474	2.41434	0.00537872	0.0208168	0	0	0.101692	0.00139618	0.00191498
245	10.000000	0.00170898	0.0026474	1.93428	0.00465775	0.0208168	0	0	0.101692	0.00139618	0.00191498
