#TIME	REQUESTED	bash	cellranger	cr_lib	mrjob	mrp	python	python3	python3.11	slurm_script	sps
1883	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1884	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1885	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1886	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1887	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1888	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1889	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1890	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1891	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1892	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1893	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1894	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1895	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1896	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1897	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1898	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1899	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1900	10.000000	0.00170517	0.0026474	2.10012	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1901	10.000000	0.00170517	0.0026474	2.10207	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1902	10.000000	0.00170517	0.0026474	2.10207	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1903	10.000000	0.00170517	0.0026474	2.10207	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1904	10.000000	0.00170517	0.0026474	2.10403	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1905	10.000000	0.00170517	0.0026474	2.10403	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1906	10.000000	0.00170517	0.0026474	2.10403	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1907	10.000000	0.00170517	0.0026474	2.10403	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1908	10.000000	0.00170517	0.0026474	2.10403	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1909	10.000000	0.00170517	0.0026474	2.10403	0.00862503	0.0211334	0	0	0.101418	0.00139618	0.00193024
1910	10.000000	0.00170517	0.0026474	2.10403	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1911	10.000000	0.00170517	0.0026474	2.10403	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1912	10.000000	0.00170517	0.0026474	2.10403	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1913	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1914	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1915	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1916	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1917	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1918	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1919	10.000000	0.00170517	0.0026474	2.10404	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
1920	10.000000	0.00170517	0.0026474	2.10465	0.00865173	0.0211334	0	0	0.101418	0.00139618	0.00193024
